rowid,modelname,imagefilename,classid,classtext,value,inference,modelrun,processed_flag,storeid,storename,s3path_actual_file,s3path_annotated_file
91,gpt-4o-rescorer,IMG-MO30IKAP-UE4B.jpg,1064,SHELF_DISPLAY_MT,N,0.0,2026-04-22 15:28:36.458944,N,1220111097,RAKSHYA KIRANA STORE,april_store_images/IMG-MO30IKAP-UE4B.jpg,ModelResults/LLMRescore_247/IMG-MO30IKAP-UE4B.jpg
92,gpt-4o-rescorer,IMG-MO30IKAP-UE4B.jpg,1088,NECK_RINGER,N,0.0,2026-04-22 15:28:36.458944,N,1220111097,RAKSHYA KIRANA STORE,april_store_images/IMG-MO30IKAP-UE4B.jpg,ModelResults/LLMRescore_247/IMG-MO30IKAP-UE4B.jpg
93,gpt-4o-rescorer,IMG-MO30IKAP-UE4B.jpg,1089,BOX_DISPLAY,N,0.0,2026-04-22 15:28:36.458944,N,1220111097,RAKSHYA KIRANA STORE,april_store_images/IMG-MO30IKAP-UE4B.jpg,ModelResults/LLMRescore_247/IMG-MO30IKAP-UE4B.jpg
94,gpt-4o-rescorer,IMG-MO30IKAP-UE4B.jpg,1090,COOLER_STRIPS,N,0.0,2026-04-22 15:28:36.458944,N,1220111097,RAKSHYA KIRANA STORE,april_store_images/IMG-MO30IKAP-UE4B.jpg,ModelResults/LLMRescore_247/IMG-MO30IKAP-UE4B.jpg
95,gpt-4o-rescorer,IMG-MO30IKAP-UE4B.jpg,1080,FOAM_BANNER,N,0.0,2026-04-22 15:28:36.458944,N,1220111097,RAKSHYA KIRANA STORE,april_store_images/IMG-MO30IKAP-UE4B.jpg,ModelResults/LLMRescore_247/IMG-MO30IKAP-UE4B.jpg
96,gpt-4o-rescorer,IMG-MO30II6N-RIHY.jpg,1020,STREAMER,Y,0.9,2026-04-22 15:28:44.895310,N,1220111097,RAKSHYA KIRANA STORE,april_store_images/IMG-MO30II6N-RIHY.jpg,ModelResults/LLMRescore_247/IMG-MO30II6N-RIHY.jpg
97,gpt-4o-rescorer,IMG-MO30II6N-RIHY.jpg,1019,POSTER,N,0.0,2026-04-22 15:28:44.895310,N,1220111097,RAKSHYA KIRANA STORE,april_store_images/IMG-MO30II6N-RIHY.jpg,ModelResults/LLMRescore_247/IMG-MO30II6N-RIHY.jpg
98,gpt-4o-rescorer,IMG-MO30II6N-RIHY.jpg,1081,DANGLER,N,0.0,2026-04-22 15:28:44.895310,N,1220111097,RAKSHYA KIRANA STORE,april_store_images/IMG-MO30II6N-RIHY.jpg,ModelResults/LLMRescore_247/IMG-MO30II6N-RIHY.jpg
99,gpt-4o-rescorer,IMG-MO30II6N-RIHY.jpg,1082,WOBBLER,N,0.0,2026-04-22 15:28:44.895310,N,1220111097,RAKSHYA KIRANA STORE,april_store_images/IMG-MO30II6N-RIHY.jpg,ModelResults/LLMRescore_247/IMG-MO30II6N-RIHY.jpg
100,gpt-4o-rescorer,IMG-MO30II6N-RIHY.jpg,1022,WALL_BRANDING,N,0.0,2026-04-22 15:28:44.895310,N,1220111097,RAKSHYA KIRANA STORE,april_store_images/IMG-MO30II6N-RIHY.jpg,ModelResults/LLMRescore_247/IMG-MO30II6N-RIHY.jpg
101,gpt-4o-rescorer,IMG-MO30II6N-RIHY.jpg,1083,FRONT_WINDOW_BRANDING,N,0.0,2026-04-22 15:28:44.895310,N,1220111097,RAKSHYA KIRANA STORE,april_store_images/IMG-MO30II6N-RIHY.jpg,ModelResults/LLMRescore_247/IMG-MO30II6N-RIHY.jpg
102,gpt-4o-rescorer,IMG-MO30II6N-RIHY.jpg,1084,CEILING_PILLAR_BRANDING,N,0.0,2026-04-22 15:28:44.895310,N,1220111097,RAKSHYA KIRANA STORE,april_store_images/IMG-MO30II6N-RIHY.jpg,ModelResults/LLMRescore_247/IMG-MO30II6N-RIHY.jpg
103,gpt-4o-rescorer,IMG-MO30II6N-RIHY.jpg,1040,PILLAR_BRANDING,N,0.0,2026-04-22 15:28:44.895310,N,1220111097,RAKSHYA KIRANA STORE,april_store_images/IMG-MO30II6N-RIHY.jpg,ModelResults/LLMRescore_247/IMG-MO30II6N-RIHY.jpg
104,gpt-4o-rescorer,IMG-MO30II6N-RIHY.jpg,1085,COUNTER_FRONT,N,0.0,2026-04-22 15:28:44.895310,N,1220111097,RAKSHYA KIRANA STORE,april_store_images/IMG-MO30II6N-RIHY.jpg,ModelResults/LLMRescore_247/IMG-MO30II6N-RIHY.jpg
105,gpt-4o-rescorer,IMG-MO30II6N-RIHY.jpg,1086,SHELF_RACK_BRANDING,N,0.0,2026-04-22 15:28:44.895310,N,1220111097,RAKSHYA KIRANA STORE,april_store_images/IMG-MO30II6N-RIHY.jpg,ModelResults/LLMRescore_247/IMG-MO30II6N-RIHY.jpg
106,gpt-4o-rescorer,IMG-MO30II6N-RIHY.jpg,1027,OFFER_RIBBON_STICKER,N,0.0,2026-04-22 15:28:44.895310,N,1220111097,RAKSHYA KIRANA STORE,april_store_images/IMG-MO30II6N-RIHY.jpg,ModelResults/LLMRescore_247/IMG-MO30II6N-RIHY.jpg
107,gpt-4o-rescorer,IMG-MO30II6N-RIHY.jpg,1087,MT_RACK_DISPLAY,N,0.0,2026-04-22 15:28:44.895310,N,1220111097,RAKSHYA KIRANA STORE,april_store_images/IMG-MO30II6N-RIHY.jpg,ModelResults/LLMRescore_247/IMG-MO30II6N-RIHY.jpg
108,gpt-4o-rescorer,IMG-MO30II6N-RIHY.jpg,1092,SHOPPER_GATE,N,0.0,2026-04-22 15:28:44.895310,N,1220111097,RAKSHYA KIRANA STORE,april_store_images/IMG-MO30II6N-RIHY.jpg,ModelResults/LLMRescore_247/IMG-MO30II6N-RIHY.jpg
109,gpt-4o-rescorer,IMG-MO30II6N-RIHY.jpg,1091,LED_ELEMENT,N,0.0,2026-04-22 15:28:44.895310,N,1220111097,RAKSHYA KIRANA STORE,april_store_images/IMG-MO30II6N-RIHY.jpg,ModelResults/LLMRescore_247/IMG-MO30II6N-RIHY.jpg
110,gpt-4o-rescorer,IMG-MO30II6N-RIHY.jpg,1064,SHELF_DISPLAY_MT,N,0.0,2026-04-22 15:28:44.895310,N,1220111097,RAKSHYA KIRANA STORE,april_store_images/IMG-MO30II6N-RIHY.jpg,ModelResults/LLMRescore_247/IMG-MO30II6N-RIHY.jpg
111,gpt-4o-rescorer,IMG-MO30II6N-RIHY.jpg,1088,NECK_RINGER,N,0.0,2026-04-22 15:28:44.895310,N,1220111097,RAKSHYA KIRANA STORE,april_store_images/IMG-MO30II6N-RIHY.jpg,ModelResults/LLMRescore_247/IMG-MO30II6N-RIHY.jpg
112,gpt-4o-rescorer,IMG-MO30II6N-RIHY.jpg,1089,BOX_DISPLAY,N,0.0,2026-04-22 15:28:44.895310,N,1220111097,RAKSHYA KIRANA STORE,april_store_images/IMG-MO30II6N-RIHY.jpg,ModelResults/LLMRescore_247/IMG-MO30II6N-RIHY.jpg
113,gpt-4o-rescorer,IMG-MO30II6N-RIHY.jpg,1090,COOLER_STRIPS,N,0.0,2026-04-22 15:28:44.895310,N,1220111097,RAKSHYA KIRANA STORE,april_store_images/IMG-MO30II6N-RIHY.jpg,ModelResults/LLMRescore_247/IMG-MO30II6N-RIHY.jpg
114,gpt-4o-rescorer,IMG-MO30II6N-RIHY.jpg,1080,FOAM_BANNER,N,0.0,2026-04-22 15:28:44.895310,N,1220111097,RAKSHYA KIRANA STORE,april_store_images/IMG-MO30II6N-RIHY.jpg,ModelResults/LLMRescore_247/IMG-MO30II6N-RIHY.jpg
115,gpt-4o-rescorer,IMG-MO30IIWE-W6UB.jpg,1020,STREAMER,Y,0.9,2026-04-22 15:28:52.693947,N,1220111097,RAKSHYA KIRANA STORE,april_store_images/IMG-MO30IIWE-W6UB.jpg,ModelResults/LLMRescore_247/IMG-MO30IIWE-W6UB.jpg
116,gpt-4o-rescorer,IMG-MO30IIWE-W6UB.jpg,1019,POSTER,N,0.0,2026-04-22 15:28:52.693947,N,1220111097,RAKSHYA KIRANA STORE,april_store_images/IMG-MO30IIWE-W6UB.jpg,ModelResults/LLMRescore_247/IMG-MO30IIWE-W6UB.jpg
117,gpt-4o-rescorer,IMG-MO30IIWE-W6UB.jpg,1081,DANGLER,N,0.0,2026-04-22 15:28:52.693947,N,1220111097,RAKSHYA KIRANA STORE,april_store_images/IMG-MO30IIWE-W6UB.jpg,ModelResults/LLMRescore_247/IMG-MO30IIWE-W6UB.jpg
118,gpt-4o-rescorer,IMG-MO30IIWE-W6UB.jpg,1082,WOBBLER,N,0.0,2026-04-22 15:28:52.693947,N,1220111097,RAKSHYA KIRANA STORE,april_store_images/IMG-MO30IIWE-W6UB.jpg,ModelResults/LLMRescore_247/IMG-MO30IIWE-W6UB.jpg
119,gpt-4o-rescorer,IMG-MO30IIWE-W6UB.jpg,1022,WALL_BRANDING,N,0.0,2026-04-22 15:28:52.693947,N,1220111097,RAKSHYA KIRANA STORE,april_store_images/IMG-MO30IIWE-W6UB.jpg,ModelResults/LLMRescore_247/IMG-MO30IIWE-W6UB.jpg
120,gpt-4o-rescorer,IMG-MO30IIWE-W6UB.jpg,1083,FRONT_WINDOW_BRANDING,N,0.0,2026-04-22 15:28:52.693947,N,1220111097,RAKSHYA KIRANA STORE,april_store_images/IMG-MO30IIWE-W6UB.jpg,ModelResults/LLMRescore_247/IMG-MO30IIWE-W6UB.jpg
121,gpt-4o-rescorer,IMG-MO30IIWE-W6UB.jpg,1084,CEILING_PILLAR_BRANDING,N,0.0,2026-04-22 15:28:52.693947,N,1220111097,RAKSHYA KIRANA STORE,april_store_images/IMG-MO30IIWE-W6UB.jpg,ModelResults/LLMRescore_247/IMG-MO30IIWE-W6UB.jpg
122,gpt-4o-rescorer,IMG-MO30IIWE-W6UB.jpg,1040,PILLAR_BRANDING,N,0.0,2026-04-22 15:28:52.693947,N,1220111097,RAKSHYA KIRANA STORE,april_store_images/IMG-MO30IIWE-W6UB.jpg,ModelResults/LLMRescore_247/IMG-MO30IIWE-W6UB.jpg
123,gpt-4o-rescorer,IMG-MO30IIWE-W6UB.jpg,1085,COUNTER_FRONT,N,0.0,2026-04-22 15:28:52.693947,N,1220111097,RAKSHYA KIRANA STORE,april_store_images/IMG-MO30IIWE-W6UB.jpg,ModelResults/LLMRescore_247/IMG-MO30IIWE-W6UB.jpg
124,gpt-4o-rescorer,IMG-MO30IIWE-W6UB.jpg,1086,SHELF_RACK_BRANDING,N,0.0,2026-04-22 15:28:52.693947,N,1220111097,RAKSHYA KIRANA STORE,april_store_images/IMG-MO30IIWE-W6UB.jpg,ModelResults/LLMRescore_247/IMG-MO30IIWE-W6UB.jpg
125,gpt-4o-rescorer,IMG-MO30IIWE-W6UB.jpg,1027,OFFER_RIBBON_STICKER,N,0.0,2026-04-22 15:28:52.693947,N,1220111097,RAKSHYA KIRANA STORE,april_store_images/IMG-MO30IIWE-W6UB.jpg,ModelResults/LLMRescore_247/IMG-MO30IIWE-W6UB.jpg
126,gpt-4o-rescorer,IMG-MO30IIWE-W6UB.jpg,1087,MT_RACK_DISPLAY,N,0.0,2026-04-22 15:28:52.693947,N,1220111097,RAKSHYA KIRANA STORE,april_store_images/IMG-MO30IIWE-W6UB.jpg,ModelResults/LLMRescore_247/IMG-MO30IIWE-W6UB.jpg
127,gpt-4o-rescorer,IMG-MO30IIWE-W6UB.jpg,1092,SHOPPER_GATE,N,0.0,2026-04-22 15:28:52.693947,N,1220111097,RAKSHYA KIRANA STORE,april_store_images/IMG-MO30IIWE-W6UB.jpg,ModelResults/LLMRescore_247/IMG-MO30IIWE-W6UB.jpg
128,gpt-4o-rescorer,IMG-MO30IIWE-W6UB.jpg,1091,LED_ELEMENT,N,0.0,2026-04-22 15:28:52.693947,N,1220111097,RAKSHYA KIRANA STORE,april_store_images/IMG-MO30IIWE-W6UB.jpg,ModelResults/LLMRescore_247/IMG-MO30IIWE-W6UB.jpg
129,gpt-4o-rescorer,IMG-MO30IIWE-W6UB.jpg,1064,SHELF_DISPLAY_MT,N,0.0,2026-04-22 15:28:52.693947,N,1220111097,RAKSHYA KIRANA STORE,april_store_images/IMG-MO30IIWE-W6UB.jpg,ModelResults/LLMRescore_247/IMG-MO30IIWE-W6UB.jpg
130,gpt-4o-rescorer,IMG-MO30IIWE-W6UB.jpg,1088,NECK_RINGER,N,0.0,2026-04-22 15:28:52.693947,N,1220111097,RAKSHYA KIRANA STORE,april_store_images/IMG-MO30IIWE-W6UB.jpg,ModelResults/LLMRescore_247/IMG-MO30IIWE-W6UB.jpg
131,gpt-4o-rescorer,IMG-MO30IIWE-W6UB.jpg,1089,BOX_DISPLAY,N,0.0,2026-04-22 15:28:52.693947,N,1220111097,RAKSHYA KIRANA STORE,april_store_images/IMG-MO30IIWE-W6UB.jpg,ModelResults/LLMRescore_247/IMG-MO30IIWE-W6UB.jpg
132,gpt-4o-rescorer,IMG-MO30IIWE-W6UB.jpg,1090,COOLER_STRIPS,N,0.0,2026-04-22 15:28:52.693947,N,1220111097,RAKSHYA KIRANA STORE,april_store_images/IMG-MO30IIWE-W6UB.jpg,ModelResults/LLMRescore_247/IMG-MO30IIWE-W6UB.jpg
133,gpt-4o-rescorer,IMG-MO30IIWE-W6UB.jpg,1080,FOAM_BANNER,N,0.0,2026-04-22 15:28:52.693947,N,1220111097,RAKSHYA KIRANA STORE,april_store_images/IMG-MO30IIWE-W6UB.jpg,ModelResults/LLMRescore_247/IMG-MO30IIWE-W6UB.jpg
134,gpt-4o-rescorer,IMG-MO30IJMK-E7EP.jpg,1087,MT_RACK_DISPLAY,Y,0.85,2026-04-22 15:28:59.981818,N,1220111097,RAKSHYA KIRANA STORE,april_store_images/IMG-MO30IJMK-E7EP.jpg,ModelResults/LLMRescore_247/IMG-MO30IJMK-E7EP.jpg
135,gpt-4o-rescorer,IMG-MO30IJMK-E7EP.jpg,1019,POSTER,N,0.0,2026-04-22 15:28:59.981818,N,1220111097,RAKSHYA KIRANA STORE,april_store_images/IMG-MO30IJMK-E7EP.jpg,ModelResults/LLMRescore_247/IMG-MO30IJMK-E7EP.jpg
136,gpt-4o-rescorer,IMG-MO30IJMK-E7EP.jpg,1020,STREAMER,N,0.0,2026-04-22 15:28:59.981818,N,1220111097,RAKSHYA KIRANA STORE,april_store_images/IMG-MO30IJMK-E7EP.jpg,ModelResults/LLMRescore_247/IMG-MO30IJMK-E7EP.jpg
137,gpt-4o-rescorer,IMG-MO30IJMK-E7EP.jpg,1081,DANGLER,N,0.0,2026-04-22 15:28:59.981818,N,1220111097,RAKSHYA KIRANA STORE,april_store_images/IMG-MO30IJMK-E7EP.jpg,ModelResults/LLMRescore_247/IMG-MO30IJMK-E7EP.jpg
138,gpt-4o-rescorer,IMG-MO30IJMK-E7EP.jpg,1082,WOBBLER,N,0.0,2026-04-22 15:28:59.981818,N,1220111097,RAKSHYA KIRANA STORE,april_store_images/IMG-MO30IJMK-E7EP.jpg,ModelResults/LLMRescore_247/IMG-MO30IJMK-E7EP.jpg
139,gpt-4o-rescorer,IMG-MO30IJMK-E7EP.jpg,1022,WALL_BRANDING,N,0.0,2026-04-22 15:28:59.981818,N,1220111097,RAKSHYA KIRANA STORE,april_store_images/IMG-MO30IJMK-E7EP.jpg,ModelResults/LLMRescore_247/IMG-MO30IJMK-E7EP.jpg
140,gpt-4o-rescorer,IMG-MO30IJMK-E7EP.jpg,1083,FRONT_WINDOW_BRANDING,N,0.0,2026-04-22 15:28:59.981818,N,1220111097,RAKSHYA KIRANA STORE,april_store_images/IMG-MO30IJMK-E7EP.jpg,ModelResults/LLMRescore_247/IMG-MO30IJMK-E7EP.jpg
141,gpt-4o-rescorer,IMG-MO30IJMK-E7EP.jpg,1084,CEILING_PILLAR_BRANDING,N,0.0,2026-04-22 15:28:59.981818,N,1220111097,RAKSHYA KIRANA STORE,april_store_images/IMG-MO30IJMK-E7EP.jpg,ModelResults/LLMRescore_247/IMG-MO30IJMK-E7EP.jpg
142,gpt-4o-rescorer,IMG-MO30IJMK-E7EP.jpg,1040,PILLAR_BRANDING,N,0.0,2026-04-22 15:28:59.981818,N,1220111097,RAKSHYA KIRANA STORE,april_store_images/IMG-MO30IJMK-E7EP.jpg,ModelResults/LLMRescore_247/IMG-MO30IJMK-E7EP.jpg
143,gpt-4o-rescorer,IMG-MO30IJMK-E7EP.jpg,1085,COUNTER_FRONT,N,0.0,2026-04-22 15:28:59.981818,N,1220111097,RAKSHYA KIRANA STORE,april_store_images/IMG-MO30IJMK-E7EP.jpg,ModelResults/LLMRescore_247/IMG-MO30IJMK-E7EP.jpg
144,gpt-4o-rescorer,IMG-MO30IJMK-E7EP.jpg,1086,SHELF_RACK_BRANDING,N,0.0,2026-04-22 15:28:59.981818,N,1220111097,RAKSHYA KIRANA STORE,april_store_images/IMG-MO30IJMK-E7EP.jpg,ModelResults/LLMRescore_247/IMG-MO30IJMK-E7EP.jpg
145,gpt-4o-rescorer,IMG-MO30IJMK-E7EP.jpg,1027,OFFER_RIBBON_STICKER,N,0.0,2026-04-22 15:28:59.981818,N,1220111097,RAKSHYA KIRANA STORE,april_store_images/IMG-MO30IJMK-E7EP.jpg,ModelResults/LLMRescore_247/IMG-MO30IJMK-E7EP.jpg
146,gpt-4o-rescorer,IMG-MO30IJMK-E7EP.jpg,1092,SHOPPER_GATE,N,0.0,2026-04-22 15:28:59.981818,N,1220111097,RAKSHYA KIRANA STORE,april_store_images/IMG-MO30IJMK-E7EP.jpg,ModelResults/LLMRescore_247/IMG-MO30IJMK-E7EP.jpg
147,gpt-4o-rescorer,IMG-MO30IJMK-E7EP.jpg,1091,LED_ELEMENT,N,0.0,2026-04-22 15:28:59.981818,N,1220111097,RAKSHYA KIRANA STORE,april_store_images/IMG-MO30IJMK-E7EP.jpg,ModelResults/LLMRescore_247/IMG-MO30IJMK-E7EP.jpg
148,gpt-4o-rescorer,IMG-MO30IJMK-E7EP.jpg,1064,SHELF_DISPLAY_MT,N,0.0,2026-04-22 15:28:59.981818,N,1220111097,RAKSHYA KIRANA STORE,april_store_images/IMG-MO30IJMK-E7EP.jpg,ModelResults/LLMRescore_247/IMG-MO30IJMK-E7EP.jpg
149,gpt-4o-rescorer,IMG-MO30IJMK-E7EP.jpg,1088,NECK_RINGER,N,0.0,2026-04-22 15:28:59.981818,N,1220111097,RAKSHYA KIRANA STORE,april_store_images/IMG-MO30IJMK-E7EP.jpg,ModelResults/LLMRescore_247/IMG-MO30IJMK-E7EP.jpg
150,gpt-4o-rescorer,IMG-MO30IJMK-E7EP.jpg,1089,BOX_DISPLAY,N,0.0,2026-04-22 15:28:59.981818,N,1220111097,RAKSHYA KIRANA STORE,april_store_images/IMG-MO30IJMK-E7EP.jpg,ModelResults/LLMRescore_247/IMG-MO30IJMK-E7EP.jpg
151,gpt-4o-rescorer,IMG-MO30IJMK-E7EP.jpg,1090,COOLER_STRIPS,N,0.0,2026-04-22 15:28:59.981818,N,1220111097,RAKSHYA KIRANA STORE,april_store_images/IMG-MO30IJMK-E7EP.jpg,ModelResults/LLMRescore_247/IMG-MO30IJMK-E7EP.jpg
152,gpt-4o-rescorer,IMG-MO30IJMK-E7EP.jpg,1080,FOAM_BANNER,N,0.0,2026-04-22 15:28:59.981818,N,1220111097,RAKSHYA KIRANA STORE,april_store_images/IMG-MO30IJMK-E7EP.jpg,ModelResults/LLMRescore_247/IMG-MO30IJMK-E7EP.jpg
153,gpt-4o-rescorer,IMG-MO2W6U48-1AMB.jpg,1019,POSTER,N,0.0,2026-04-22 15:29:07.564517,N,1220111130,D AND D HOTEL KHAJA GHAR,april_store_images/IMG-MO2W6U48-1AMB.jpg,ModelResults/LLMRescore_247/IMG-MO2W6U48-1AMB.jpg
154,gpt-4o-rescorer,IMG-MO2W6U48-1AMB.jpg,1020,STREAMER,N,0.0,2026-04-22 15:29:07.564517,N,1220111130,D AND D HOTEL KHAJA GHAR,april_store_images/IMG-MO2W6U48-1AMB.jpg,ModelResults/LLMRescore_247/IMG-MO2W6U48-1AMB.jpg
155,gpt-4o-rescorer,IMG-MO2W6U48-1AMB.jpg,1081,DANGLER,N,0.0,2026-04-22 15:29:07.564517,N,1220111130,D AND D HOTEL KHAJA GHAR,april_store_images/IMG-MO2W6U48-1AMB.jpg,ModelResults/LLMRescore_247/IMG-MO2W6U48-1AMB.jpg
156,gpt-4o-rescorer,IMG-MO2W6U48-1AMB.jpg,1082,WOBBLER,N,0.0,2026-04-22 15:29:07.564517,N,1220111130,D AND D HOTEL KHAJA GHAR,april_store_images/IMG-MO2W6U48-1AMB.jpg,ModelResults/LLMRescore_247/IMG-MO2W6U48-1AMB.jpg
157,gpt-4o-rescorer,IMG-MO2W6U48-1AMB.jpg,1022,WALL_BRANDING,N,0.0,2026-04-22 15:29:07.564517,N,1220111130,D AND D HOTEL KHAJA GHAR,april_store_images/IMG-MO2W6U48-1AMB.jpg,ModelResults/LLMRescore_247/IMG-MO2W6U48-1AMB.jpg
158,gpt-4o-rescorer,IMG-MO2W6U48-1AMB.jpg,1083,FRONT_WINDOW_BRANDING,N,0.0,2026-04-22 15:29:07.564517,N,1220111130,D AND D HOTEL KHAJA GHAR,april_store_images/IMG-MO2W6U48-1AMB.jpg,ModelResults/LLMRescore_247/IMG-MO2W6U48-1AMB.jpg
159,gpt-4o-rescorer,IMG-MO2W6U48-1AMB.jpg,1084,CEILING_PILLAR_BRANDING,N,0.0,2026-04-22 15:29:07.564517,N,1220111130,D AND D HOTEL KHAJA GHAR,april_store_images/IMG-MO2W6U48-1AMB.jpg,ModelResults/LLMRescore_247/IMG-MO2W6U48-1AMB.jpg
160,gpt-4o-rescorer,IMG-MO2W6U48-1AMB.jpg,1040,PILLAR_BRANDING,N,0.0,2026-04-22 15:29:07.564517,N,1220111130,D AND D HOTEL KHAJA GHAR,april_store_images/IMG-MO2W6U48-1AMB.jpg,ModelResults/LLMRescore_247/IMG-MO2W6U48-1AMB.jpg
161,gpt-4o-rescorer,IMG-MO2W6U48-1AMB.jpg,1085,COUNTER_FRONT,N,0.0,2026-04-22 15:29:07.564517,N,1220111130,D AND D HOTEL KHAJA GHAR,april_store_images/IMG-MO2W6U48-1AMB.jpg,ModelResults/LLMRescore_247/IMG-MO2W6U48-1AMB.jpg
162,gpt-4o-rescorer,IMG-MO2W6U48-1AMB.jpg,1086,SHELF_RACK_BRANDING,N,0.0,2026-04-22 15:29:07.564517,N,1220111130,D AND D HOTEL KHAJA GHAR,april_store_images/IMG-MO2W6U48-1AMB.jpg,ModelResults/LLMRescore_247/IMG-MO2W6U48-1AMB.jpg
163,gpt-4o-rescorer,IMG-MO2W6U48-1AMB.jpg,1027,OFFER_RIBBON_STICKER,N,0.0,2026-04-22 15:29:07.564517,N,1220111130,D AND D HOTEL KHAJA GHAR,april_store_images/IMG-MO2W6U48-1AMB.jpg,ModelResults/LLMRescore_247/IMG-MO2W6U48-1AMB.jpg
164,gpt-4o-rescorer,IMG-MO2W6U48-1AMB.jpg,1087,MT_RACK_DISPLAY,N,0.0,2026-04-22 15:29:07.564517,N,1220111130,D AND D HOTEL KHAJA GHAR,april_store_images/IMG-MO2W6U48-1AMB.jpg,ModelResults/LLMRescore_247/IMG-MO2W6U48-1AMB.jpg
165,gpt-4o-rescorer,IMG-MO2W6U48-1AMB.jpg,1092,SHOPPER_GATE,N,0.0,2026-04-22 15:29:07.564517,N,1220111130,D AND D HOTEL KHAJA GHAR,april_store_images/IMG-MO2W6U48-1AMB.jpg,ModelResults/LLMRescore_247/IMG-MO2W6U48-1AMB.jpg
166,gpt-4o-rescorer,IMG-MO2W6U48-1AMB.jpg,1091,LED_ELEMENT,N,0.0,2026-04-22 15:29:07.564517,N,1220111130,D AND D HOTEL KHAJA GHAR,april_store_images/IMG-MO2W6U48-1AMB.jpg,ModelResults/LLMRescore_247/IMG-MO2W6U48-1AMB.jpg
167,gpt-4o-rescorer,IMG-MO2W6U48-1AMB.jpg,1064,SHELF_DISPLAY_MT,N,0.0,2026-04-22 15:29:07.564517,N,1220111130,D AND D HOTEL KHAJA GHAR,april_store_images/IMG-MO2W6U48-1AMB.jpg,ModelResults/LLMRescore_247/IMG-MO2W6U48-1AMB.jpg
168,gpt-4o-rescorer,IMG-MO2W6U48-1AMB.jpg,1088,NECK_RINGER,N,0.0,2026-04-22 15:29:07.564517,N,1220111130,D AND D HOTEL KHAJA GHAR,april_store_images/IMG-MO2W6U48-1AMB.jpg,ModelResults/LLMRescore_247/IMG-MO2W6U48-1AMB.jpg
169,gpt-4o-rescorer,IMG-MO2W6U48-1AMB.jpg,1089,BOX_DISPLAY,N,0.0,2026-04-22 15:29:07.564517,N,1220111130,D AND D HOTEL KHAJA GHAR,april_store_images/IMG-MO2W6U48-1AMB.jpg,ModelResults/LLMRescore_247/IMG-MO2W6U48-1AMB.jpg
170,gpt-4o-rescorer,IMG-MO2W6U48-1AMB.jpg,1090,COOLER_STRIPS,N,0.0,2026-04-22 15:29:07.564517,N,1220111130,D AND D HOTEL KHAJA GHAR,april_store_images/IMG-MO2W6U48-1AMB.jpg,ModelResults/LLMRescore_247/IMG-MO2W6U48-1AMB.jpg
171,gpt-4o-rescorer,IMG-MO2W6U48-1AMB.jpg,1080,FOAM_BANNER,N,0.0,2026-04-22 15:29:07.564517,N,1220111130,D AND D HOTEL KHAJA GHAR,april_store_images/IMG-MO2W6U48-1AMB.jpg,ModelResults/LLMRescore_247/IMG-MO2W6U48-1AMB.jpg
172,gpt-4o-rescorer,IMG-MO2W6V3V-TD2X.jpg,1019,POSTER,Y,0.9,2026-04-22 15:29:18.400231,N,1220111130,D AND D HOTEL KHAJA GHAR,april_store_images/IMG-MO2W6V3V-TD2X.jpg,ModelResults/LLMRescore_247/IMG-MO2W6V3V-TD2X.jpg
173,gpt-4o-rescorer,IMG-MO2W6V3V-TD2X.jpg,1022,WALL_BRANDING,Y,0.85,2026-04-22 15:29:18.400231,N,1220111130,D AND D HOTEL KHAJA GHAR,april_store_images/IMG-MO2W6V3V-TD2X.jpg,ModelResults/LLMRescore_247/IMG-MO2W6V3V-TD2X.jpg
174,gpt-4o-rescorer,IMG-MO2W6V3V-TD2X.jpg,1020,STREAMER,N,0.0,2026-04-22 15:29:18.400231,N,1220111130,D AND D HOTEL KHAJA GHAR,april_store_images/IMG-MO2W6V3V-TD2X.jpg,ModelResults/LLMRescore_247/IMG-MO2W6V3V-TD2X.jpg
175,gpt-4o-rescorer,IMG-MO2W6V3V-TD2X.jpg,1081,DANGLER,N,0.0,2026-04-22 15:29:18.400231,N,1220111130,D AND D HOTEL KHAJA GHAR,april_store_images/IMG-MO2W6V3V-TD2X.jpg,ModelResults/LLMRescore_247/IMG-MO2W6V3V-TD2X.jpg
176,gpt-4o-rescorer,IMG-MO2W6V3V-TD2X.jpg,1082,WOBBLER,N,0.0,2026-04-22 15:29:18.400231,N,1220111130,D AND D HOTEL KHAJA GHAR,april_store_images/IMG-MO2W6V3V-TD2X.jpg,ModelResults/LLMRescore_247/IMG-MO2W6V3V-TD2X.jpg
177,gpt-4o-rescorer,IMG-MO2W6V3V-TD2X.jpg,1083,FRONT_WINDOW_BRANDING,N,0.0,2026-04-22 15:29:18.400231,N,1220111130,D AND D HOTEL KHAJA GHAR,april_store_images/IMG-MO2W6V3V-TD2X.jpg,ModelResults/LLMRescore_247/IMG-MO2W6V3V-TD2X.jpg
178,gpt-4o-rescorer,IMG-MO2W6V3V-TD2X.jpg,1084,CEILING_PILLAR_BRANDING,N,0.0,2026-04-22 15:29:18.400231,N,1220111130,D AND D HOTEL KHAJA GHAR,april_store_images/IMG-MO2W6V3V-TD2X.jpg,ModelResults/LLMRescore_247/IMG-MO2W6V3V-TD2X.jpg
