rowid,modelname,imagefilename,classid,classtext,value,inference,modelrun,processed_flag,storeid,storename,s3path_actual_file,s3path_annotated_file
207,llava:7b,img_1768055012550_4607.jpg,1020,Other Elements branded by Coca-Cola - Streamer,N,1.0,2026-03-12 18:24:55.760846,N,2260210296,ANKIT & ANKUSH KIRANA PASAL,STORE_IMAGES/img_1768055012550_4607.jpg,ModelResults/VisibleItem_267/img_1768055012550_4607.jpg
208,llava:7b,img_1768055012550_4607.jpg,1021,Other Elements branded by Coca-Cola - Combo board Non-digital,N,1.0,2026-03-12 18:24:55.760846,N,2260210296,ANKIT & ANKUSH KIRANA PASAL,STORE_IMAGES/img_1768055012550_4607.jpg,ModelResults/VisibleItem_267/img_1768055012550_4607.jpg
209,llava:7b,img_1768055012550_4607.jpg,1022,Other Elements branded by Coca-Cola - Digital Combo board,N,1.0,2026-03-12 18:24:55.760846,N,2260210296,ANKIT & ANKUSH KIRANA PASAL,STORE_IMAGES/img_1768055012550_4607.jpg,ModelResults/VisibleItem_267/img_1768055012550_4607.jpg
210,llava:7b,img_1768055012550_4607.jpg,1023,Other Elements branded by Coca-Cola - Menu board,N,1.0,2026-03-12 18:24:55.760846,N,2260210296,ANKIT & ANKUSH KIRANA PASAL,STORE_IMAGES/img_1768055012550_4607.jpg,ModelResults/VisibleItem_267/img_1768055012550_4607.jpg
211,llava:7b,img_1768055012550_4607.jpg,1024,Other Elements branded by Coca-Cola - Bar Signage,N,1.0,2026-03-12 18:24:55.760846,N,2260210296,ANKIT & ANKUSH KIRANA PASAL,STORE_IMAGES/img_1768055012550_4607.jpg,ModelResults/VisibleItem_267/img_1768055012550_4607.jpg
212,llava:7b,img_1768055012550_4607.jpg,1025,Other Elements branded by Coca-Cola - Menu Book,N,1.0,2026-03-12 18:24:55.760846,N,2260210296,ANKIT & ANKUSH KIRANA PASAL,STORE_IMAGES/img_1768055012550_4607.jpg,ModelResults/VisibleItem_267/img_1768055012550_4607.jpg
213,llava:7b,img_1768055012550_4607.jpg,1026,Other Elements branded by Coca-Cola - Table Menu,N,1.0,2026-03-12 18:24:55.760846,N,2260210296,ANKIT & ANKUSH KIRANA PASAL,STORE_IMAGES/img_1768055012550_4607.jpg,ModelResults/VisibleItem_267/img_1768055012550_4607.jpg
214,llava:7b,img_1768055012550_4607.jpg,1027,Other Elements branded by Coca-Cola - Table Sticker,N,1.0,2026-03-12 18:24:55.760846,N,2260210296,ANKIT & ANKUSH KIRANA PASAL,STORE_IMAGES/img_1768055012550_4607.jpg,ModelResults/VisibleItem_267/img_1768055012550_4607.jpg
215,llava:7b,img_1768055012550_4607.jpg,1028,Other Elements branded by Coca-Cola - Bar Mat,N,1.0,2026-03-12 18:24:55.760846,N,2260210296,ANKIT & ANKUSH KIRANA PASAL,STORE_IMAGES/img_1768055012550_4607.jpg,ModelResults/VisibleItem_267/img_1768055012550_4607.jpg
216,llava:7b,img_1768055012550_4607.jpg,1029,Other Elements branded by Coca-Cola - Napkin Holder,N,1.0,2026-03-12 18:24:55.760846,N,2260210296,ANKIT & ANKUSH KIRANA PASAL,STORE_IMAGES/img_1768055012550_4607.jpg,ModelResults/VisibleItem_267/img_1768055012550_4607.jpg
217,llava:7b,img_1768055012550_4607.jpg,1030,Other Elements branded by Coca-Cola - Tent Card,N,1.0,2026-03-12 18:24:55.760846,N,2260210296,ANKIT & ANKUSH KIRANA PASAL,STORE_IMAGES/img_1768055012550_4607.jpg,ModelResults/VisibleItem_267/img_1768055012550_4607.jpg
218,llava:7b,img_1768055012550_4607.jpg,1031,Other Elements branded by Coca-Cola - Tray,N,1.0,2026-03-12 18:24:55.760846,N,2260210296,ANKIT & ANKUSH KIRANA PASAL,STORE_IMAGES/img_1768055012550_4607.jpg,ModelResults/VisibleItem_267/img_1768055012550_4607.jpg
219,llava:7b,img_1768055012550_4607.jpg,1032,Other Elements branded by Coca-Cola - Shop Board,N,1.0,2026-03-12 18:24:55.760846,N,2260210296,ANKIT & ANKUSH KIRANA PASAL,STORE_IMAGES/img_1768055012550_4607.jpg,ModelResults/VisibleItem_267/img_1768055012550_4607.jpg
220,llava:7b,img_1768055012550_4607.jpg,1033,Other Elements branded by Coca-Cola - Umbrella,N,1.0,2026-03-12 18:24:55.760846,N,2260210296,ANKIT & ANKUSH KIRANA PASAL,STORE_IMAGES/img_1768055012550_4607.jpg,ModelResults/VisibleItem_267/img_1768055012550_4607.jpg
221,llava:7b,img_1768055012550_4607.jpg,1034,Other Elements branded by Coca-Cola - Neon Signage,N,1.0,2026-03-12 18:24:55.760846,N,2260210296,ANKIT & ANKUSH KIRANA PASAL,STORE_IMAGES/img_1768055012550_4607.jpg,ModelResults/VisibleItem_267/img_1768055012550_4607.jpg
222,llava:7b,img_1768055012550_4607.jpg,1035,Other Elements branded by Coca-Cola - Coke Glass,N,1.0,2026-03-12 18:24:55.760846,N,2260210296,ANKIT & ANKUSH KIRANA PASAL,STORE_IMAGES/img_1768055012550_4607.jpg,ModelResults/VisibleItem_267/img_1768055012550_4607.jpg
223,llava:7b,img_1768055012550_4607.jpg,1036,Other Elements branded by Coca-Cola - Waiter Apron,N,1.0,2026-03-12 18:24:55.760846,N,2260210296,ANKIT & ANKUSH KIRANA PASAL,STORE_IMAGES/img_1768055012550_4607.jpg,ModelResults/VisibleItem_267/img_1768055012550_4607.jpg
224,llava:7b,img_1768055012550_4607.jpg,1037,Other Elements branded by Coca-Cola - One pager Combo menu,N,1.0,2026-03-12 18:24:55.760846,N,2260210296,ANKIT & ANKUSH KIRANA PASAL,STORE_IMAGES/img_1768055012550_4607.jpg,ModelResults/VisibleItem_267/img_1768055012550_4607.jpg
225,llava:7b,img_1768055012550_4607.jpg,1038,Other Elements branded by Coca-Cola - Wall Menu,N,1.0,2026-03-12 18:24:55.760846,N,2260210296,ANKIT & ANKUSH KIRANA PASAL,STORE_IMAGES/img_1768055012550_4607.jpg,ModelResults/VisibleItem_267/img_1768055012550_4607.jpg
226,llava:7b,img_1768055012550_4607.jpg,1039,Other Elements branded by Coca-Cola - Rack shelf branding,N,1.0,2026-03-12 18:24:55.760846,N,2260210296,ANKIT & ANKUSH KIRANA PASAL,STORE_IMAGES/img_1768055012550_4607.jpg,ModelResults/VisibleItem_267/img_1768055012550_4607.jpg
227,llava:7b,img_1768055012550_4607.jpg,1040,Other Elements branded by Coca-Cola - Pillar Branding,N,1.0,2026-03-12 18:24:55.760846,N,2260210296,ANKIT & ANKUSH KIRANA PASAL,STORE_IMAGES/img_1768055012550_4607.jpg,ModelResults/VisibleItem_267/img_1768055012550_4607.jpg
228,llava:7b,img_1768055012550_4607.jpg,1041,Other Elements branded by Coca-Cola - Window Branding (One Way Vision),N,1.0,2026-03-12 18:24:55.760846,N,2260210296,ANKIT & ANKUSH KIRANA PASAL,STORE_IMAGES/img_1768055012550_4607.jpg,ModelResults/VisibleItem_267/img_1768055012550_4607.jpg
229,llava:7b,img_1768055012550_4607.jpg,1042,Other Elements branded by Coca-Cola - Offer Communication (Printed Communication Material),N,1.0,2026-03-12 18:24:55.760846,N,2260210296,ANKIT & ANKUSH KIRANA PASAL,STORE_IMAGES/img_1768055012550_4607.jpg,ModelResults/VisibleItem_267/img_1768055012550_4607.jpg
230,llava:7b,img_1768055012550_4607.jpg,1043,Other Elements branded by Coca-Cola - Aerial Hanger,N,1.0,2026-03-12 18:24:55.760846,N,2260210296,ANKIT & ANKUSH KIRANA PASAL,STORE_IMAGES/img_1768055012550_4607.jpg,ModelResults/VisibleItem_267/img_1768055012550_4607.jpg
231,llava:7b,img_1768055012550_4607.jpg,1044,Other Elements branded by Coca-Cola - Digital Display Ad,N,1.0,2026-03-12 18:24:55.760846,N,2260210296,ANKIT & ANKUSH KIRANA PASAL,STORE_IMAGES/img_1768055012550_4607.jpg,ModelResults/VisibleItem_267/img_1768055012550_4607.jpg
232,llava:7b,img_1768055012550_4607.jpg,1045,Other Elements branded by Coca-Cola - Coke logo Cup,N,1.0,2026-03-12 18:24:55.760846,N,2260210296,ANKIT & ANKUSH KIRANA PASAL,STORE_IMAGES/img_1768055012550_4607.jpg,ModelResults/VisibleItem_267/img_1768055012550_4607.jpg
233,llava:7b,img_1768055012550_4607.jpg,1046,Other Elements branded by Coca-Cola - Price Communication,N,1.0,2026-03-12 18:24:55.760846,N,2260210296,ANKIT & ANKUSH KIRANA PASAL,STORE_IMAGES/img_1768055012550_4607.jpg,ModelResults/VisibleItem_267/img_1768055012550_4607.jpg
