rowid,modelname,imagefilename,classid,classtext,value,inference,modelrun,processed_flag,storeid,storename,s3path_actual_file,s3path_annotated_file
328,gpt-4o,IMG-MO1JDSG1-X1I3.jpg,1043,Other Elements branded by Coca-Cola - Aerial Hanger,N/A,1.0,2026-04-20 16:13:42.673634,N,1220110366,NISHA HOTEL,april_store_images/IMG-MO1JDSG1-X1I3.jpg,ModelResults/VisibleItem_326/IMG-MO1JDSG1-X1I3.jpg
329,gpt-4o,IMG-MO1JDSG1-X1I3.jpg,1044,Other Elements branded by Coca-Cola - Digital Display Ad,N/A,1.0,2026-04-20 16:13:42.673634,N,1220110366,NISHA HOTEL,april_store_images/IMG-MO1JDSG1-X1I3.jpg,ModelResults/VisibleItem_326/IMG-MO1JDSG1-X1I3.jpg
330,gpt-4o,IMG-MO1JDSG1-X1I3.jpg,1045,Other Elements branded by Coca-Cola - Coke logo Cup,N/A,1.0,2026-04-20 16:13:42.673634,N,1220110366,NISHA HOTEL,april_store_images/IMG-MO1JDSG1-X1I3.jpg,ModelResults/VisibleItem_326/IMG-MO1JDSG1-X1I3.jpg
331,gpt-4o,IMG-MO1JDSG1-X1I3.jpg,1046,Other Elements branded by Coca-Cola - Price Communication,N/A,1.0,2026-04-20 16:13:42.673634,N,1220110366,NISHA HOTEL,april_store_images/IMG-MO1JDSG1-X1I3.jpg,ModelResults/VisibleItem_326/IMG-MO1JDSG1-X1I3.jpg
332,gpt-4o,IMG-MO1JDUEM-FJD7.jpg,1030,Other Elements branded by Coca-Cola - Tent Card,N/A,1.0,2026-04-20 16:13:49.255299,N,1220110366,NISHA HOTEL,april_store_images/IMG-MO1JDUEM-FJD7.jpg,ModelResults/VisibleItem_326/IMG-MO1JDUEM-FJD7.jpg
333,gpt-4o,IMG-MO1JDUEM-FJD7.jpg,1031,Other Elements branded by Coca-Cola - Tray,N/A,1.0,2026-04-20 16:13:49.255299,N,1220110366,NISHA HOTEL,april_store_images/IMG-MO1JDUEM-FJD7.jpg,ModelResults/VisibleItem_326/IMG-MO1JDUEM-FJD7.jpg
334,gpt-4o,IMG-MO1JDUEM-FJD7.jpg,1032,Other Elements branded by Coca-Cola - Shop Board,N/A,1.0,2026-04-20 16:13:49.255299,N,1220110366,NISHA HOTEL,april_store_images/IMG-MO1JDUEM-FJD7.jpg,ModelResults/VisibleItem_326/IMG-MO1JDUEM-FJD7.jpg
335,gpt-4o,IMG-MO1JDUEM-FJD7.jpg,1033,Other Elements branded by Coca-Cola - Umbrella,N/A,1.0,2026-04-20 16:13:49.255299,N,1220110366,NISHA HOTEL,april_store_images/IMG-MO1JDUEM-FJD7.jpg,ModelResults/VisibleItem_326/IMG-MO1JDUEM-FJD7.jpg
336,gpt-4o,IMG-MO1JDUEM-FJD7.jpg,1034,Other Elements branded by Coca-Cola - Neon Signage,N/A,1.0,2026-04-20 16:13:49.255299,N,1220110366,NISHA HOTEL,april_store_images/IMG-MO1JDUEM-FJD7.jpg,ModelResults/VisibleItem_326/IMG-MO1JDUEM-FJD7.jpg
337,gpt-4o,IMG-MO1JDUEM-FJD7.jpg,1035,Other Elements branded by Coca-Cola - Coke Glass,N/A,1.0,2026-04-20 16:13:49.255299,N,1220110366,NISHA HOTEL,april_store_images/IMG-MO1JDUEM-FJD7.jpg,ModelResults/VisibleItem_326/IMG-MO1JDUEM-FJD7.jpg
338,gpt-4o,IMG-MO1JDUEM-FJD7.jpg,1036,Other Elements branded by Coca-Cola - Waiter Apron,N/A,1.0,2026-04-20 16:13:49.255299,N,1220110366,NISHA HOTEL,april_store_images/IMG-MO1JDUEM-FJD7.jpg,ModelResults/VisibleItem_326/IMG-MO1JDUEM-FJD7.jpg
339,gpt-4o,IMG-MO1JDUEM-FJD7.jpg,1037,Other Elements branded by Coca-Cola - One pager Combo menu,N/A,1.0,2026-04-20 16:13:49.255299,N,1220110366,NISHA HOTEL,april_store_images/IMG-MO1JDUEM-FJD7.jpg,ModelResults/VisibleItem_326/IMG-MO1JDUEM-FJD7.jpg
340,gpt-4o,IMG-MO1JDUEM-FJD7.jpg,1038,Other Elements branded by Coca-Cola - Wall Menu,N/A,1.0,2026-04-20 16:13:49.255299,N,1220110366,NISHA HOTEL,april_store_images/IMG-MO1JDUEM-FJD7.jpg,ModelResults/VisibleItem_326/IMG-MO1JDUEM-FJD7.jpg
341,gpt-4o,IMG-MO1JDUEM-FJD7.jpg,1039,Other Elements branded by Coca-Cola - Rack shelf branding,N/A,1.0,2026-04-20 16:13:49.255299,N,1220110366,NISHA HOTEL,april_store_images/IMG-MO1JDUEM-FJD7.jpg,ModelResults/VisibleItem_326/IMG-MO1JDUEM-FJD7.jpg
342,gpt-4o,IMG-MO1JDUEM-FJD7.jpg,1040,Other Elements branded by Coca-Cola - Pillar Branding,N/A,1.0,2026-04-20 16:13:49.255299,N,1220110366,NISHA HOTEL,april_store_images/IMG-MO1JDUEM-FJD7.jpg,ModelResults/VisibleItem_326/IMG-MO1JDUEM-FJD7.jpg
343,gpt-4o,IMG-MO1JDUEM-FJD7.jpg,1041,Other Elements branded by Coca-Cola - Window Branding (One Way Vision),N/A,1.0,2026-04-20 16:13:49.255299,N,1220110366,NISHA HOTEL,april_store_images/IMG-MO1JDUEM-FJD7.jpg,ModelResults/VisibleItem_326/IMG-MO1JDUEM-FJD7.jpg
344,gpt-4o,IMG-MO1JDUEM-FJD7.jpg,1042,Other Elements branded by Coca-Cola - Offer Communication (Printed Communication Material),N/A,1.0,2026-04-20 16:13:49.255299,N,1220110366,NISHA HOTEL,april_store_images/IMG-MO1JDUEM-FJD7.jpg,ModelResults/VisibleItem_326/IMG-MO1JDUEM-FJD7.jpg
345,gpt-4o,IMG-MO1JDUEM-FJD7.jpg,1043,Other Elements branded by Coca-Cola - Aerial Hanger,N/A,1.0,2026-04-20 16:13:49.255299,N,1220110366,NISHA HOTEL,april_store_images/IMG-MO1JDUEM-FJD7.jpg,ModelResults/VisibleItem_326/IMG-MO1JDUEM-FJD7.jpg
346,gpt-4o,IMG-MO1JDUEM-FJD7.jpg,1044,Other Elements branded by Coca-Cola - Digital Display Ad,N/A,1.0,2026-04-20 16:13:49.255299,N,1220110366,NISHA HOTEL,april_store_images/IMG-MO1JDUEM-FJD7.jpg,ModelResults/VisibleItem_326/IMG-MO1JDUEM-FJD7.jpg
347,gpt-4o,IMG-MO1JDUEM-FJD7.jpg,1045,Other Elements branded by Coca-Cola - Coke logo Cup,N/A,1.0,2026-04-20 16:13:49.255299,N,1220110366,NISHA HOTEL,april_store_images/IMG-MO1JDUEM-FJD7.jpg,ModelResults/VisibleItem_326/IMG-MO1JDUEM-FJD7.jpg
348,gpt-4o,IMG-MO1JDUEM-FJD7.jpg,1046,Other Elements branded by Coca-Cola - Price Communication,N/A,1.0,2026-04-20 16:13:49.255299,N,1220110366,NISHA HOTEL,april_store_images/IMG-MO1JDUEM-FJD7.jpg,ModelResults/VisibleItem_326/IMG-MO1JDUEM-FJD7.jpg
349,gpt-4o,IMG-MO1JDT2G-1YXE.jpg,1030,Other Elements branded by Coca-Cola - Tent Card,N/A,1.0,2026-04-20 16:13:56.014540,N,1220110366,NISHA HOTEL,april_store_images/IMG-MO1JDT2G-1YXE.jpg,ModelResults/VisibleItem_326/IMG-MO1JDT2G-1YXE.jpg
350,gpt-4o,IMG-MO1JDT2G-1YXE.jpg,1031,Other Elements branded by Coca-Cola - Tray,N/A,1.0,2026-04-20 16:13:56.014540,N,1220110366,NISHA HOTEL,april_store_images/IMG-MO1JDT2G-1YXE.jpg,ModelResults/VisibleItem_326/IMG-MO1JDT2G-1YXE.jpg
351,gpt-4o,IMG-MO1JDT2G-1YXE.jpg,1032,Other Elements branded by Coca-Cola - Shop Board,N/A,1.0,2026-04-20 16:13:56.014540,N,1220110366,NISHA HOTEL,april_store_images/IMG-MO1JDT2G-1YXE.jpg,ModelResults/VisibleItem_326/IMG-MO1JDT2G-1YXE.jpg
352,gpt-4o,IMG-MO1JDT2G-1YXE.jpg,1033,Other Elements branded by Coca-Cola - Umbrella,N/A,1.0,2026-04-20 16:13:56.014540,N,1220110366,NISHA HOTEL,april_store_images/IMG-MO1JDT2G-1YXE.jpg,ModelResults/VisibleItem_326/IMG-MO1JDT2G-1YXE.jpg
353,gpt-4o,IMG-MO1JDT2G-1YXE.jpg,1034,Other Elements branded by Coca-Cola - Neon Signage,N/A,1.0,2026-04-20 16:13:56.014540,N,1220110366,NISHA HOTEL,april_store_images/IMG-MO1JDT2G-1YXE.jpg,ModelResults/VisibleItem_326/IMG-MO1JDT2G-1YXE.jpg
354,gpt-4o,IMG-MO1JDT2G-1YXE.jpg,1035,Other Elements branded by Coca-Cola - Coke Glass,N/A,1.0,2026-04-20 16:13:56.014540,N,1220110366,NISHA HOTEL,april_store_images/IMG-MO1JDT2G-1YXE.jpg,ModelResults/VisibleItem_326/IMG-MO1JDT2G-1YXE.jpg
355,gpt-4o,IMG-MO1JDT2G-1YXE.jpg,1036,Other Elements branded by Coca-Cola - Waiter Apron,N/A,1.0,2026-04-20 16:13:56.014540,N,1220110366,NISHA HOTEL,april_store_images/IMG-MO1JDT2G-1YXE.jpg,ModelResults/VisibleItem_326/IMG-MO1JDT2G-1YXE.jpg
356,gpt-4o,IMG-MO1JDT2G-1YXE.jpg,1037,Other Elements branded by Coca-Cola - One pager Combo menu,N/A,1.0,2026-04-20 16:13:56.014540,N,1220110366,NISHA HOTEL,april_store_images/IMG-MO1JDT2G-1YXE.jpg,ModelResults/VisibleItem_326/IMG-MO1JDT2G-1YXE.jpg
357,gpt-4o,IMG-MO1JDT2G-1YXE.jpg,1038,Other Elements branded by Coca-Cola - Wall Menu,N/A,1.0,2026-04-20 16:13:56.014540,N,1220110366,NISHA HOTEL,april_store_images/IMG-MO1JDT2G-1YXE.jpg,ModelResults/VisibleItem_326/IMG-MO1JDT2G-1YXE.jpg
358,gpt-4o,IMG-MO1JDT2G-1YXE.jpg,1039,Other Elements branded by Coca-Cola - Rack shelf branding,N/A,1.0,2026-04-20 16:13:56.014540,N,1220110366,NISHA HOTEL,april_store_images/IMG-MO1JDT2G-1YXE.jpg,ModelResults/VisibleItem_326/IMG-MO1JDT2G-1YXE.jpg
359,gpt-4o,IMG-MO1JDT2G-1YXE.jpg,1040,Other Elements branded by Coca-Cola - Pillar Branding,N/A,1.0,2026-04-20 16:13:56.014540,N,1220110366,NISHA HOTEL,april_store_images/IMG-MO1JDT2G-1YXE.jpg,ModelResults/VisibleItem_326/IMG-MO1JDT2G-1YXE.jpg
360,gpt-4o,IMG-MO1JDT2G-1YXE.jpg,1041,Other Elements branded by Coca-Cola - Window Branding (One Way Vision),N/A,1.0,2026-04-20 16:13:56.014540,N,1220110366,NISHA HOTEL,april_store_images/IMG-MO1JDT2G-1YXE.jpg,ModelResults/VisibleItem_326/IMG-MO1JDT2G-1YXE.jpg
361,gpt-4o,IMG-MO1JDT2G-1YXE.jpg,1042,Other Elements branded by Coca-Cola - Offer Communication (Printed Communication Material),N/A,1.0,2026-04-20 16:13:56.014540,N,1220110366,NISHA HOTEL,april_store_images/IMG-MO1JDT2G-1YXE.jpg,ModelResults/VisibleItem_326/IMG-MO1JDT2G-1YXE.jpg
362,gpt-4o,IMG-MO1JDT2G-1YXE.jpg,1043,Other Elements branded by Coca-Cola - Aerial Hanger,N/A,1.0,2026-04-20 16:13:56.014540,N,1220110366,NISHA HOTEL,april_store_images/IMG-MO1JDT2G-1YXE.jpg,ModelResults/VisibleItem_326/IMG-MO1JDT2G-1YXE.jpg
363,gpt-4o,IMG-MO1JDT2G-1YXE.jpg,1044,Other Elements branded by Coca-Cola - Digital Display Ad,N/A,1.0,2026-04-20 16:13:56.014540,N,1220110366,NISHA HOTEL,april_store_images/IMG-MO1JDT2G-1YXE.jpg,ModelResults/VisibleItem_326/IMG-MO1JDT2G-1YXE.jpg
364,gpt-4o,IMG-MO1JDT2G-1YXE.jpg,1045,Other Elements branded by Coca-Cola - Coke logo Cup,N/A,1.0,2026-04-20 16:13:56.014540,N,1220110366,NISHA HOTEL,april_store_images/IMG-MO1JDT2G-1YXE.jpg,ModelResults/VisibleItem_326/IMG-MO1JDT2G-1YXE.jpg
365,gpt-4o,IMG-MO1JDT2G-1YXE.jpg,1046,Other Elements branded by Coca-Cola - Price Communication,N/A,1.0,2026-04-20 16:13:56.014540,N,1220110366,NISHA HOTEL,april_store_images/IMG-MO1JDT2G-1YXE.jpg,ModelResults/VisibleItem_326/IMG-MO1JDT2G-1YXE.jpg
366,gpt-4o,IMG-MO1JF6Y5-X8U3.jpg,1020,Other Elements branded by Coca-Cola - Streamer,Y,1.0,2026-04-20 16:14:02.459104,N,1220110434,ANISH KIRANA PASAL,april_store_images/IMG-MO1JF6Y5-X8U3.jpg,ModelResults/VisibleItem_326/IMG-MO1JF6Y5-X8U3.jpg
367,gpt-4o,IMG-MO1JF6Y5-X8U3.jpg,1030,Other Elements branded by Coca-Cola - Tent Card,N/A,1.0,2026-04-20 16:14:02.459104,N,1220110434,ANISH KIRANA PASAL,april_store_images/IMG-MO1JF6Y5-X8U3.jpg,ModelResults/VisibleItem_326/IMG-MO1JF6Y5-X8U3.jpg
368,gpt-4o,IMG-MO1JF6Y5-X8U3.jpg,1031,Other Elements branded by Coca-Cola - Tray,N/A,1.0,2026-04-20 16:14:02.459104,N,1220110434,ANISH KIRANA PASAL,april_store_images/IMG-MO1JF6Y5-X8U3.jpg,ModelResults/VisibleItem_326/IMG-MO1JF6Y5-X8U3.jpg
369,gpt-4o,IMG-MO1JF6Y5-X8U3.jpg,1032,Other Elements branded by Coca-Cola - Shop Board,N/A,1.0,2026-04-20 16:14:02.459104,N,1220110434,ANISH KIRANA PASAL,april_store_images/IMG-MO1JF6Y5-X8U3.jpg,ModelResults/VisibleItem_326/IMG-MO1JF6Y5-X8U3.jpg
370,gpt-4o,IMG-MO1JF6Y5-X8U3.jpg,1033,Other Elements branded by Coca-Cola - Umbrella,N/A,1.0,2026-04-20 16:14:02.459104,N,1220110434,ANISH KIRANA PASAL,april_store_images/IMG-MO1JF6Y5-X8U3.jpg,ModelResults/VisibleItem_326/IMG-MO1JF6Y5-X8U3.jpg
371,gpt-4o,IMG-MO1JF6Y5-X8U3.jpg,1034,Other Elements branded by Coca-Cola - Neon Signage,N/A,1.0,2026-04-20 16:14:02.459104,N,1220110434,ANISH KIRANA PASAL,april_store_images/IMG-MO1JF6Y5-X8U3.jpg,ModelResults/VisibleItem_326/IMG-MO1JF6Y5-X8U3.jpg
372,gpt-4o,IMG-MO1JF6Y5-X8U3.jpg,1035,Other Elements branded by Coca-Cola - Coke Glass,N/A,1.0,2026-04-20 16:14:02.459104,N,1220110434,ANISH KIRANA PASAL,april_store_images/IMG-MO1JF6Y5-X8U3.jpg,ModelResults/VisibleItem_326/IMG-MO1JF6Y5-X8U3.jpg
373,gpt-4o,IMG-MO1JF6Y5-X8U3.jpg,1036,Other Elements branded by Coca-Cola - Waiter Apron,N/A,1.0,2026-04-20 16:14:02.459104,N,1220110434,ANISH KIRANA PASAL,april_store_images/IMG-MO1JF6Y5-X8U3.jpg,ModelResults/VisibleItem_326/IMG-MO1JF6Y5-X8U3.jpg
374,gpt-4o,IMG-MO1JF6Y5-X8U3.jpg,1037,Other Elements branded by Coca-Cola - One pager Combo menu,N/A,1.0,2026-04-20 16:14:02.459104,N,1220110434,ANISH KIRANA PASAL,april_store_images/IMG-MO1JF6Y5-X8U3.jpg,ModelResults/VisibleItem_326/IMG-MO1JF6Y5-X8U3.jpg
375,gpt-4o,IMG-MO1JF6Y5-X8U3.jpg,1038,Other Elements branded by Coca-Cola - Wall Menu,N/A,1.0,2026-04-20 16:14:02.459104,N,1220110434,ANISH KIRANA PASAL,april_store_images/IMG-MO1JF6Y5-X8U3.jpg,ModelResults/VisibleItem_326/IMG-MO1JF6Y5-X8U3.jpg
376,gpt-4o,IMG-MO1JF6Y5-X8U3.jpg,1039,Other Elements branded by Coca-Cola - Rack shelf branding,N/A,1.0,2026-04-20 16:14:02.459104,N,1220110434,ANISH KIRANA PASAL,april_store_images/IMG-MO1JF6Y5-X8U3.jpg,ModelResults/VisibleItem_326/IMG-MO1JF6Y5-X8U3.jpg
377,gpt-4o,IMG-MO1JF6Y5-X8U3.jpg,1040,Other Elements branded by Coca-Cola - Pillar Branding,N/A,1.0,2026-04-20 16:14:02.459104,N,1220110434,ANISH KIRANA PASAL,april_store_images/IMG-MO1JF6Y5-X8U3.jpg,ModelResults/VisibleItem_326/IMG-MO1JF6Y5-X8U3.jpg
378,gpt-4o,IMG-MO1JF6Y5-X8U3.jpg,1041,Other Elements branded by Coca-Cola - Window Branding (One Way Vision),N/A,1.0,2026-04-20 16:14:02.459104,N,1220110434,ANISH KIRANA PASAL,april_store_images/IMG-MO1JF6Y5-X8U3.jpg,ModelResults/VisibleItem_326/IMG-MO1JF6Y5-X8U3.jpg
379,gpt-4o,IMG-MO1JF6Y5-X8U3.jpg,1042,Other Elements branded by Coca-Cola - Offer Communication (Printed Communication Material),N/A,1.0,2026-04-20 16:14:02.459104,N,1220110434,ANISH KIRANA PASAL,april_store_images/IMG-MO1JF6Y5-X8U3.jpg,ModelResults/VisibleItem_326/IMG-MO1JF6Y5-X8U3.jpg
380,gpt-4o,IMG-MO1JF6Y5-X8U3.jpg,1043,Other Elements branded by Coca-Cola - Aerial Hanger,N/A,1.0,2026-04-20 16:14:02.459104,N,1220110434,ANISH KIRANA PASAL,april_store_images/IMG-MO1JF6Y5-X8U3.jpg,ModelResults/VisibleItem_326/IMG-MO1JF6Y5-X8U3.jpg
381,gpt-4o,IMG-MO1JF6Y5-X8U3.jpg,1044,Other Elements branded by Coca-Cola - Digital Display Ad,N/A,1.0,2026-04-20 16:14:02.459104,N,1220110434,ANISH KIRANA PASAL,april_store_images/IMG-MO1JF6Y5-X8U3.jpg,ModelResults/VisibleItem_326/IMG-MO1JF6Y5-X8U3.jpg
382,gpt-4o,IMG-MO1JF6Y5-X8U3.jpg,1045,Other Elements branded by Coca-Cola - Coke logo Cup,N/A,1.0,2026-04-20 16:14:02.459104,N,1220110434,ANISH KIRANA PASAL,april_store_images/IMG-MO1JF6Y5-X8U3.jpg,ModelResults/VisibleItem_326/IMG-MO1JF6Y5-X8U3.jpg
383,gpt-4o,IMG-MO1JF6Y5-X8U3.jpg,1046,Other Elements branded by Coca-Cola - Price Communication,N/A,1.0,2026-04-20 16:14:02.459104,N,1220110434,ANISH KIRANA PASAL,april_store_images/IMG-MO1JF6Y5-X8U3.jpg,ModelResults/VisibleItem_326/IMG-MO1JF6Y5-X8U3.jpg
384,gpt-4o,IMG-MO1JF87E-Q879.jpg,1030,Other Elements branded by Coca-Cola - Tent Card,N/A,1.0,2026-04-20 16:14:09.420707,N,1220110434,ANISH KIRANA PASAL,april_store_images/IMG-MO1JF87E-Q879.jpg,ModelResults/VisibleItem_326/IMG-MO1JF87E-Q879.jpg
385,gpt-4o,IMG-MO1JF87E-Q879.jpg,1031,Other Elements branded by Coca-Cola - Tray,N/A,1.0,2026-04-20 16:14:09.420707,N,1220110434,ANISH KIRANA PASAL,april_store_images/IMG-MO1JF87E-Q879.jpg,ModelResults/VisibleItem_326/IMG-MO1JF87E-Q879.jpg
386,gpt-4o,IMG-MO1JF87E-Q879.jpg,1032,Other Elements branded by Coca-Cola - Shop Board,N/A,1.0,2026-04-20 16:14:09.420707,N,1220110434,ANISH KIRANA PASAL,april_store_images/IMG-MO1JF87E-Q879.jpg,ModelResults/VisibleItem_326/IMG-MO1JF87E-Q879.jpg
387,gpt-4o,IMG-MO1JF87E-Q879.jpg,1033,Other Elements branded by Coca-Cola - Umbrella,N/A,1.0,2026-04-20 16:14:09.420707,N,1220110434,ANISH KIRANA PASAL,april_store_images/IMG-MO1JF87E-Q879.jpg,ModelResults/VisibleItem_326/IMG-MO1JF87E-Q879.jpg
388,gpt-4o,IMG-MO1JF87E-Q879.jpg,1034,Other Elements branded by Coca-Cola - Neon Signage,N/A,1.0,2026-04-20 16:14:09.420707,N,1220110434,ANISH KIRANA PASAL,april_store_images/IMG-MO1JF87E-Q879.jpg,ModelResults/VisibleItem_326/IMG-MO1JF87E-Q879.jpg
389,gpt-4o,IMG-MO1JF87E-Q879.jpg,1035,Other Elements branded by Coca-Cola - Coke Glass,N/A,1.0,2026-04-20 16:14:09.420707,N,1220110434,ANISH KIRANA PASAL,april_store_images/IMG-MO1JF87E-Q879.jpg,ModelResults/VisibleItem_326/IMG-MO1JF87E-Q879.jpg
390,gpt-4o,IMG-MO1JF87E-Q879.jpg,1036,Other Elements branded by Coca-Cola - Waiter Apron,N/A,1.0,2026-04-20 16:14:09.420707,N,1220110434,ANISH KIRANA PASAL,april_store_images/IMG-MO1JF87E-Q879.jpg,ModelResults/VisibleItem_326/IMG-MO1JF87E-Q879.jpg
391,gpt-4o,IMG-MO1JF87E-Q879.jpg,1037,Other Elements branded by Coca-Cola - One pager Combo menu,N/A,1.0,2026-04-20 16:14:09.420707,N,1220110434,ANISH KIRANA PASAL,april_store_images/IMG-MO1JF87E-Q879.jpg,ModelResults/VisibleItem_326/IMG-MO1JF87E-Q879.jpg
392,gpt-4o,IMG-MO1JF87E-Q879.jpg,1038,Other Elements branded by Coca-Cola - Wall Menu,N/A,1.0,2026-04-20 16:14:09.420707,N,1220110434,ANISH KIRANA PASAL,april_store_images/IMG-MO1JF87E-Q879.jpg,ModelResults/VisibleItem_326/IMG-MO1JF87E-Q879.jpg
393,gpt-4o,IMG-MO1JF87E-Q879.jpg,1039,Other Elements branded by Coca-Cola - Rack shelf branding,N/A,1.0,2026-04-20 16:14:09.420707,N,1220110434,ANISH KIRANA PASAL,april_store_images/IMG-MO1JF87E-Q879.jpg,ModelResults/VisibleItem_326/IMG-MO1JF87E-Q879.jpg
394,gpt-4o,IMG-MO1JF87E-Q879.jpg,1040,Other Elements branded by Coca-Cola - Pillar Branding,N/A,1.0,2026-04-20 16:14:09.420707,N,1220110434,ANISH KIRANA PASAL,april_store_images/IMG-MO1JF87E-Q879.jpg,ModelResults/VisibleItem_326/IMG-MO1JF87E-Q879.jpg
395,gpt-4o,IMG-MO1JF87E-Q879.jpg,1041,Other Elements branded by Coca-Cola - Window Branding (One Way Vision),N/A,1.0,2026-04-20 16:14:09.420707,N,1220110434,ANISH KIRANA PASAL,april_store_images/IMG-MO1JF87E-Q879.jpg,ModelResults/VisibleItem_326/IMG-MO1JF87E-Q879.jpg
396,gpt-4o,IMG-MO1JF87E-Q879.jpg,1042,Other Elements branded by Coca-Cola - Offer Communication (Printed Communication Material),N/A,1.0,2026-04-20 16:14:09.420707,N,1220110434,ANISH KIRANA PASAL,april_store_images/IMG-MO1JF87E-Q879.jpg,ModelResults/VisibleItem_326/IMG-MO1JF87E-Q879.jpg
397,gpt-4o,IMG-MO1JF87E-Q879.jpg,1043,Other Elements branded by Coca-Cola - Aerial Hanger,N/A,1.0,2026-04-20 16:14:09.420707,N,1220110434,ANISH KIRANA PASAL,april_store_images/IMG-MO1JF87E-Q879.jpg,ModelResults/VisibleItem_326/IMG-MO1JF87E-Q879.jpg
398,gpt-4o,IMG-MO1JF87E-Q879.jpg,1044,Other Elements branded by Coca-Cola - Digital Display Ad,N/A,1.0,2026-04-20 16:14:09.420707,N,1220110434,ANISH KIRANA PASAL,april_store_images/IMG-MO1JF87E-Q879.jpg,ModelResults/VisibleItem_326/IMG-MO1JF87E-Q879.jpg
399,gpt-4o,IMG-MO1JF87E-Q879.jpg,1045,Other Elements branded by Coca-Cola - Coke logo Cup,N/A,1.0,2026-04-20 16:14:09.420707,N,1220110434,ANISH KIRANA PASAL,april_store_images/IMG-MO1JF87E-Q879.jpg,ModelResults/VisibleItem_326/IMG-MO1JF87E-Q879.jpg
400,gpt-4o,IMG-MO1JF87E-Q879.jpg,1046,Other Elements branded by Coca-Cola - Price Communication,N/A,1.0,2026-04-20 16:14:09.420707,N,1220110434,ANISH KIRANA PASAL,april_store_images/IMG-MO1JF87E-Q879.jpg,ModelResults/VisibleItem_326/IMG-MO1JF87E-Q879.jpg
401,gpt-4o,IMG-MO1JF8V7-2F9H.jpg,1030,Other Elements branded by Coca-Cola - Tent Card,N/A,1.0,2026-04-20 16:14:16.678167,N,1220110434,ANISH KIRANA PASAL,april_store_images/IMG-MO1JF8V7-2F9H.jpg,ModelResults/VisibleItem_326/IMG-MO1JF8V7-2F9H.jpg
402,gpt-4o,IMG-MO1JF8V7-2F9H.jpg,1031,Other Elements branded by Coca-Cola - Tray,N/A,1.0,2026-04-20 16:14:16.678167,N,1220110434,ANISH KIRANA PASAL,april_store_images/IMG-MO1JF8V7-2F9H.jpg,ModelResults/VisibleItem_326/IMG-MO1JF8V7-2F9H.jpg
403,gpt-4o,IMG-MO1JF8V7-2F9H.jpg,1032,Other Elements branded by Coca-Cola - Shop Board,N/A,1.0,2026-04-20 16:14:16.678167,N,1220110434,ANISH KIRANA PASAL,april_store_images/IMG-MO1JF8V7-2F9H.jpg,ModelResults/VisibleItem_326/IMG-MO1JF8V7-2F9H.jpg
404,gpt-4o,IMG-MO1JF8V7-2F9H.jpg,1033,Other Elements branded by Coca-Cola - Umbrella,N/A,1.0,2026-04-20 16:14:16.678167,N,1220110434,ANISH KIRANA PASAL,april_store_images/IMG-MO1JF8V7-2F9H.jpg,ModelResults/VisibleItem_326/IMG-MO1JF8V7-2F9H.jpg
405,gpt-4o,IMG-MO1JF8V7-2F9H.jpg,1034,Other Elements branded by Coca-Cola - Neon Signage,N/A,1.0,2026-04-20 16:14:16.678167,N,1220110434,ANISH KIRANA PASAL,april_store_images/IMG-MO1JF8V7-2F9H.jpg,ModelResults/VisibleItem_326/IMG-MO1JF8V7-2F9H.jpg
406,gpt-4o,IMG-MO1JF8V7-2F9H.jpg,1035,Other Elements branded by Coca-Cola - Coke Glass,N/A,1.0,2026-04-20 16:14:16.678167,N,1220110434,ANISH KIRANA PASAL,april_store_images/IMG-MO1JF8V7-2F9H.jpg,ModelResults/VisibleItem_326/IMG-MO1JF8V7-2F9H.jpg
407,gpt-4o,IMG-MO1JF8V7-2F9H.jpg,1036,Other Elements branded by Coca-Cola - Waiter Apron,N/A,1.0,2026-04-20 16:14:16.678167,N,1220110434,ANISH KIRANA PASAL,april_store_images/IMG-MO1JF8V7-2F9H.jpg,ModelResults/VisibleItem_326/IMG-MO1JF8V7-2F9H.jpg
408,gpt-4o,IMG-MO1JF8V7-2F9H.jpg,1037,Other Elements branded by Coca-Cola - One pager Combo menu,N/A,1.0,2026-04-20 16:14:16.678167,N,1220110434,ANISH KIRANA PASAL,april_store_images/IMG-MO1JF8V7-2F9H.jpg,ModelResults/VisibleItem_326/IMG-MO1JF8V7-2F9H.jpg
409,gpt-4o,IMG-MO1JF8V7-2F9H.jpg,1038,Other Elements branded by Coca-Cola - Wall Menu,N/A,1.0,2026-04-20 16:14:16.678167,N,1220110434,ANISH KIRANA PASAL,april_store_images/IMG-MO1JF8V7-2F9H.jpg,ModelResults/VisibleItem_326/IMG-MO1JF8V7-2F9H.jpg
410,gpt-4o,IMG-MO1JF8V7-2F9H.jpg,1039,Other Elements branded by Coca-Cola - Rack shelf branding,N/A,1.0,2026-04-20 16:14:16.678167,N,1220110434,ANISH KIRANA PASAL,april_store_images/IMG-MO1JF8V7-2F9H.jpg,ModelResults/VisibleItem_326/IMG-MO1JF8V7-2F9H.jpg
411,gpt-4o,IMG-MO1JF8V7-2F9H.jpg,1040,Other Elements branded by Coca-Cola - Pillar Branding,N/A,1.0,2026-04-20 16:14:16.678167,N,1220110434,ANISH KIRANA PASAL,april_store_images/IMG-MO1JF8V7-2F9H.jpg,ModelResults/VisibleItem_326/IMG-MO1JF8V7-2F9H.jpg
